Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP,Calls to LowLevel,Number of roots generated,Resolved conflicts
maze-32-32-2,0.8,0.3,15,30,14,RCbssEff,2.00141,1,1,1,0
maze-32-32-2,0.8,0.3,15,30,15,RCbssEff,48.02369,47,5,3,2
maze-32-32-2,0.8,0.3,15,30,16,RCbssEff,2.20613,1,1,1,0
maze-32-32-2,0.8,0.3,15,30,17,RCbssEff,1.94913,1,1,1,0
maze-32-32-2,0.8,0.3,15,30,18,RCbssEff,2.03959,1,1,1,0
maze-32-32-2,0.8,0.3,15,30,19,RCbssEff,2.14225,1,1,1,0
maze-32-32-2,0.8,0.3,15,30,20,RCbssEff,2.15778,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,1,RCbssEff,3.47313,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,2,RCbssEff,3.61663,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,3,RCbssEff,3.18711,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,4,RCbssEff,3.33691,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,5,RCbssEff,3.16793,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,6,RCbssEff,3.17005,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,7,RCbssEff,3.1628,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,8,RCbssEff,3.14324,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,9,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,40,10,RCbssEff,3.64734,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,11,RCbssEff,3.76922,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,12,RCbssEff,3.00183,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,13,RCbssEff,2.9625,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,14,RCbssEff,3.25947,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,15,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,40,16,RCbssEff,3.17814,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,17,RCbssEff,3.38299,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,18,RCbssEff,3.6948,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,19,RCbssEff,3.14817,1,1,1,0
maze-32-32-2,0.8,0.3,15,40,20,RCbssEff,2.96373,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,1,RCbssEff,4.68742,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,2,RCbssEff,5.42903,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,3,RCbssEff,4.25475,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,4,RCbssEff,4.58619,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,5,RCbssEff,5.40382,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,6,RCbssEff,4.91429,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,7,RCbssEff,4.31329,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,8,RCbssEff,4.74783,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,9,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,50,10,RCbssEff,5.55768,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,11,RCbssEff,4.83707,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,12,RCbssEff,5.43325,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,13,RCbssEff,4.45439,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,14,RCbssEff,4.41847,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,15,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,50,16,RCbssEff,4.93482,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,17,RCbssEff,4.53427,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,18,RCbssEff,5.90964,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,19,RCbssEff,4.94777,1,1,1,0
maze-32-32-2,0.8,0.3,15,50,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,60,1,RCbssEff,7.0323,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,2,RCbssEff,6.85733,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,3,RCbssEff,6.6584,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,4,RCbssEff,7.08116,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,5,RCbssEff,7.14369,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,60,7,RCbssEff,7.0381,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,8,RCbssEff,6.88582,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,9,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,60,10,RCbssEff,6.87753,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,11,RCbssEff,6.03181,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,12,RCbssEff,7.54714,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,13,RCbssEff,7.26535,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,14,RCbssEff,6.86253,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,15,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,60,16,RCbssEff,7.01982,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,17,RCbssEff,6.11761,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,18,RCbssEff,8.26116,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,19,RCbssEff,6.25989,1,1,1,0
maze-32-32-2,0.8,0.3,15,60,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,80,1,RCbssEff,11.05049,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,2,RCbssEff,11.46078,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,3,RCbssEff,11.47351,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,4,RCbssEff,13.12329,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,5,RCbssEff,12.18532,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,6,RCbssEff,11.00498,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,7,RCbssEff,12.022,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,8,RCbssEff,11.47082,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,9,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,80,10,RCbssEff,11.87225,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,11,RCbssEff,12.70498,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,12,RCbssEff,12.59179,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,13,RCbssEff,11.24705,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,14,RCbssEff,12.41923,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,15,RCbssEff,11.07613,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,16,RCbssEff,11.65273,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,17,RCbssEff,10.6799,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,18,RCbssEff,14.09222,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,19,RCbssEff,11.42044,1,1,1,0
maze-32-32-2,0.8,0.3,15,80,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,100,1,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,100,2,RCbssEff,19.68983,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,3,RCbssEff,16.24114,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,4,RCbssEff,21.01274,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,5,RCbssEff,19.24851,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,6,RCbssEff,17.3402,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,7,RCbssEff,18.83994,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,8,RCbssEff,18.24833,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,9,RCbssEff,17.92838,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,10,RCbssEff,19.16067,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,11,RCbssEff,20.85461,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,12,RCbssEff,19.0496,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,13,RCbssEff,19.91902,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,14,RCbssEff,21.09336,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,15,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,15,100,16,RCbssEff,18.39926,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,17,RCbssEff,17.51409,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,18,RCbssEff,19.46414,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,19,RCbssEff,16.09388,1,1,1,0
maze-32-32-2,0.8,0.3,15,100,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,20,1,RCbssEff,1.57807,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,2,RCbssEff,1.36447,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,3,RCbssEff,1.14879,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,4,RCbssEff,1.22849,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,5,RCbssEff,1.43303,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,6,RCbssEff,53.80928,78,12,6,6
maze-32-32-2,0.8,0.3,20,20,7,RCbssEff,1.21587,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,8,RCbssEff,1.42023,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,9,RCbssEff,1.51871,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,10,RCbssEff,1.2379,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,11,RCbssEff,1.30767,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,12,RCbssEff,1.43746,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,13,RCbssEff,1.27417,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,14,RCbssEff,1.2804,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,15,RCbssEff,1.25942,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,16,RCbssEff,1.65527,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,17,RCbssEff,1.29522,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,18,RCbssEff,1.23219,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,19,RCbssEff,1.3075,1,1,1,0
maze-32-32-2,0.8,0.3,20,20,20,RCbssEff,48.07436,72,14,5,8
maze-32-32-2,0.8,0.3,20,30,1,RCbssEff,2.36078,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,2,RCbssEff,38.92776,31,9,2,4
maze-32-32-2,0.8,0.3,20,30,3,RCbssEff,2.01313,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,4,RCbssEff,2.37721,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,5,RCbssEff,2.23384,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,30,7,RCbssEff,2.13495,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,8,RCbssEff,2.23173,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,9,RCbssEff,1.91769,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,10,RCbssEff,2.17339,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,11,RCbssEff,2.26232,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,12,RCbssEff,2.32335,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,13,RCbssEff,2.28039,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,14,RCbssEff,1.95299,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,15,RCbssEff,2.11474,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,16,RCbssEff,2.0472,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,17,RCbssEff,1.9623,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,18,RCbssEff,2.21495,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,19,RCbssEff,2.07828,1,1,1,0
maze-32-32-2,0.8,0.3,20,30,20,RCbssEff,33.68947,31,6,2,3
maze-32-32-2,0.8,0.3,20,40,1,RCbssEff,3.16604,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,2,RCbssEff,3.63727,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,3,RCbssEff,3.14409,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,4,RCbssEff,3.57167,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,5,RCbssEff,3.56029,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,40,7,RCbssEff,3.29571,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,8,RCbssEff,3.62275,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,9,RCbssEff,3.14616,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,10,RCbssEff,3.4398,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,11,RCbssEff,3.30028,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,12,RCbssEff,3.39242,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,13,RCbssEff,3.22584,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,14,RCbssEff,3.24039,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,15,RCbssEff,3.19681,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,16,RCbssEff,3.41834,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,17,RCbssEff,3.56032,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,18,RCbssEff,3.50484,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,19,RCbssEff,3.50917,1,1,1,0
maze-32-32-2,0.8,0.3,20,40,20,RCbssEff,3.24095,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,1,RCbssEff,4.40337,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,2,RCbssEff,5.57292,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,3,RCbssEff,4.94266,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,4,RCbssEff,5.62527,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,5,RCbssEff,5.53644,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,50,7,RCbssEff,4.5914,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,8,RCbssEff,5.41363,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,9,RCbssEff,4.25081,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,10,RCbssEff,4.61162,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,11,RCbssEff,4.67385,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,12,RCbssEff,5.52924,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,13,RCbssEff,4.49249,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,14,RCbssEff,4.96202,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,15,RCbssEff,4.62596,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,16,RCbssEff,4.97581,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,17,RCbssEff,4.55711,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,18,RCbssEff,5.24987,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,19,RCbssEff,4.53045,1,1,1,0
maze-32-32-2,0.8,0.3,20,50,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,60,1,RCbssEff,6.31263,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,2,RCbssEff,7.84359,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,3,RCbssEff,6.30143,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,4,RCbssEff,7.97034,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,5,RCbssEff,7.55161,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,60,7,RCbssEff,6.06395,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,8,RCbssEff,7.22669,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,9,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,60,10,RCbssEff,6.63794,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,11,RCbssEff,7.38484,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,12,RCbssEff,7.59538,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,13,RCbssEff,7.28063,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,14,RCbssEff,6.60813,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,15,RCbssEff,6.5144,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,16,RCbssEff,6.55796,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,17,RCbssEff,6.13113,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,18,RCbssEff,8.00791,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,19,RCbssEff,5.99742,1,1,1,0
maze-32-32-2,0.8,0.3,20,60,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,80,1,RCbssEff,11.00509,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,2,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,80,3,RCbssEff,11.05329,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,4,RCbssEff,13.61635,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,5,RCbssEff,11.89137,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,80,7,RCbssEff,12.55796,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,8,RCbssEff,12.98951,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,9,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,80,10,RCbssEff,12.35,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,11,RCbssEff,12.35935,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,12,RCbssEff,12.63578,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,13,RCbssEff,11.16129,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,14,RCbssEff,12.316,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,15,RCbssEff,11.86193,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,16,RCbssEff,11.91793,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,17,RCbssEff,9.88242,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,18,RCbssEff,13.53421,1,1,1,0
maze-32-32-2,0.8,0.3,20,80,19,RCbssEff,11.41122,1,2,1,1
maze-32-32-2,0.8,0.3,20,80,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,100,1,RCbssEff,18.08307,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,2,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,100,3,RCbssEff,19.54821,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,4,RCbssEff,22.28662,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,5,RCbssEff,21.02875,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,100,7,RCbssEff,19.22483,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,8,RCbssEff,18.00451,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,9,RCbssEff,17.33172,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,10,RCbssEff,18.01192,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,11,RCbssEff,21.55068,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,12,RCbssEff,20.71009,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,13,RCbssEff,19.83066,1,3,1,1
maze-32-32-2,0.8,0.3,20,100,14,RCbssEff,18.92959,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,15,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,20,100,16,RCbssEff,20.60296,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,17,RCbssEff,18.21503,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,18,RCbssEff,21.33119,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,19,RCbssEff,19.57071,1,1,1,0
maze-32-32-2,0.8,0.3,20,100,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,20,1,RCbssEff,1.41521,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,2,RCbssEff,1.66487,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,3,RCbssEff,1.68047,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,4,RCbssEff,1.34096,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,5,RCbssEff,1.49586,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,6,RCbssEff,34.23229,39,6,3,3
maze-32-32-2,0.8,0.3,25,20,7,RCbssEff,1.38384,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,8,RCbssEff,2.06304,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,9,RCbssEff,1.46394,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,10,RCbssEff,1.3188,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,11,RCbssEff,2.14997,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,12,RCbssEff,1.39955,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,13,RCbssEff,1.40199,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,14,RCbssEff,1.37211,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,15,RCbssEff,1.35862,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,16,RCbssEff,1.41161,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,17,RCbssEff,1.39675,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,18,RCbssEff,17.30805,21,3,2,1
maze-32-32-2,0.8,0.3,25,20,19,RCbssEff,1.37701,1,1,1,0
maze-32-32-2,0.8,0.3,25,20,20,RCbssEff,1.41117,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,1,RCbssEff,2.21023,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,2,RCbssEff,2.34754,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,3,RCbssEff,2.4203,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,4,RCbssEff,2.50931,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,5,RCbssEff,2.58207,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,30,7,RCbssEff,2.3347,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,8,RCbssEff,2.29955,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,9,RCbssEff,2.51993,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,10,RCbssEff,2.51968,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,11,RCbssEff,2.20753,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,12,RCbssEff,2.40451,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,13,RCbssEff,2.39545,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,14,RCbssEff,2.40312,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,15,RCbssEff,2.49246,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,16,RCbssEff,2.67516,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,17,RCbssEff,35.48141,31,4,2,2
maze-32-32-2,0.8,0.3,25,30,18,RCbssEff,2.33053,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,19,RCbssEff,2.36103,1,1,1,0
maze-32-32-2,0.8,0.3,25,30,20,RCbssEff,2.26984,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,1,RCbssEff,3.70201,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,2,RCbssEff,3.73712,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,3,RCbssEff,3.38623,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,4,RCbssEff,3.58419,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,5,RCbssEff,3.48117,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,40,7,RCbssEff,3.53421,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,8,RCbssEff,3.59969,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,9,RCbssEff,3.35031,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,10,RCbssEff,3.9104,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,11,RCbssEff,3.63078,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,12,RCbssEff,3.51358,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,13,RCbssEff,3.52819,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,14,RCbssEff,3.29971,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,15,RCbssEff,3.65982,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,16,RCbssEff,3.92141,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,17,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,40,18,RCbssEff,4.00361,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,19,RCbssEff,3.77118,1,1,1,0
maze-32-32-2,0.8,0.3,25,40,20,RCbssEff,3.94516,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,1,RCbssEff,5.67335,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,2,RCbssEff,5.38372,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,3,RCbssEff,5.33999,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,4,RCbssEff,5.18015,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,5,RCbssEff,6.19525,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,6,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,50,7,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,50,8,RCbssEff,5.60667,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,9,RCbssEff,4.69547,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,10,RCbssEff,5.11822,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,11,RCbssEff,5.72179,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,12,RCbssEff,6.02552,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,13,RCbssEff,5.23429,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,14,RCbssEff,5.24071,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,15,RCbssEff,5.56711,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,16,RCbssEff,5.41969,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,17,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,50,18,RCbssEff,5.35234,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,19,RCbssEff,4.97831,1,1,1,0
maze-32-32-2,0.8,0.3,25,50,20,RCbssEff,,,,,
maze-32-32-2,0.8,0.3,25,60,1,RCbssEff,7.22376,1,1,1,0
maze-32-32-2,0.8,0.3,25,60,2,RCbssEff,8.64114,1,1,1,0
maze-32-32-2,0.8,0.3,25,60,3,RCbssEff,7.6609,1,1,1,0
