Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Planner calls,Sum Of Cost
random-32-32-20,0.9,0.1,20,20,7,IDP,1.57884,1,126
random-32-32-20,0.9,0.1,20,20,7,IRC,1.55083,1,136
random-32-32-20,0.9,0.1,20,20,8,RCbssEff,1.56699,1,129
random-32-32-20,0.9,0.1,20,20,8,IDP,1.57621,1,129
random-32-32-20,0.9,0.1,20,20,8,IRC,1.67291,1,134
random-32-32-20,0.9,0.1,20,20,9,RCbssEff,1.55002,1,152
random-32-32-20,0.9,0.1,20,20,9,IDP,1.57672,1,152
random-32-32-20,0.9,0.1,20,20,9,IRC,1.83782,1,158
random-32-32-20,0.9,0.1,20,20,10,RCbssEff,1.56319,1,147
random-32-32-20,0.9,0.1,20,20,10,IDP,1.53486,1,147
random-32-32-20,0.9,0.1,20,20,10,IRC,1.50735,1,159
random-32-32-20,0.9,0.1,20,20,11,RCbssEff,1.43295,1,117
random-32-32-20,0.9,0.1,20,20,11,IDP,1.43316,1,117
random-32-32-20,0.9,0.1,20,20,11,IRC,1.48276,1,125
random-32-32-20,0.9,0.1,20,20,12,RCbssEff,1.65984,1,157
random-32-32-20,0.9,0.1,20,20,12,IDP,1.63636,1,157
random-32-32-20,0.9,0.1,20,20,12,IRC,1.64872,1,168
random-32-32-20,0.9,0.1,20,20,13,RCbssEff,1.6661,1,124
random-32-32-20,0.9,0.1,20,20,13,IDP,1.54869,1,124
random-32-32-20,0.9,0.1,20,20,13,IRC,1.48105,1,136
random-32-32-20,0.9,0.1,20,20,14,RCbssEff,1.70929,1,119
random-32-32-20,0.9,0.1,20,20,14,IDP,1.65075,1,119
random-32-32-20,0.9,0.1,20,20,14,IRC,1.717,1,125
random-32-32-20,0.9,0.1,20,20,15,RCbssEff,1.68807,1,176
random-32-32-20,0.9,0.1,20,20,15,IDP,1.67248,1,176
random-32-32-20,0.9,0.1,20,20,15,IRC,1.64223,1,189
random-32-32-20,0.9,0.1,20,20,16,RCbssEff,4.70906,1,142
random-32-32-20,0.9,0.1,20,20,16,IDP,1.65304,1,142
random-32-32-20,0.9,0.1,20,20,16,IRC,1.54603,1,153
random-32-32-20,0.9,0.1,20,20,17,RCbssEff,3.38494,1,134
random-32-32-20,0.9,0.1,20,20,17,IDP,1.95848,1,134
random-32-32-20,0.9,0.1,20,20,17,IRC,1.68423,1,140
random-32-32-20,0.9,0.1,20,20,18,RCbssEff,1.63183,1,126
random-32-32-20,0.9,0.1,20,20,18,IDP,1.64146,1,126
random-32-32-20,0.9,0.1,20,20,18,IRC,1.62514,1,137
random-32-32-20,0.9,0.1,20,20,19,RCbssEff,1.475,1,146
random-32-32-20,0.9,0.1,20,20,19,IDP,1.41876,1,146
random-32-32-20,0.9,0.1,20,20,19,IRC,1.42578,1,155
random-32-32-20,0.9,0.1,20,20,20,RCbssEff,1.53445,1,162
random-32-32-20,0.9,0.1,20,20,20,IDP,1.48942,1,162
random-32-32-20,0.9,0.1,20,20,20,IRC,1.53836,1,175
random-32-32-20,0.9,0.1,5,50,1,RCbssEff,5.17666,1,354
random-32-32-20,0.9,0.1,5,50,1,IDP,5.17786,1,354
random-32-32-20,0.9,0.1,5,50,1,IRC,5.59544,1,373
random-32-32-20,0.9,0.1,5,50,2,RCbssEff,5.82194,1,371
random-32-32-20,0.9,0.1,5,50,2,IDP,5.80944,1,371
random-32-32-20,0.9,0.1,5,50,2,IRC,5.54174,1,391
random-32-32-20,0.9,0.1,5,50,3,RCbssEff,5.42299,1,350
random-32-32-20,0.9,0.1,5,50,3,IDP,5.44732,1,350
random-32-32-20,0.9,0.1,5,50,3,IRC,5.20599,1,378
random-32-32-20,0.9,0.1,5,50,4,RCbssEff,4.94183,1,330
random-32-32-20,0.9,0.1,5,50,4,IDP,4.97188,1,330
random-32-32-20,0.9,0.1,5,50,4,IRC,4.85085,1,365
random-32-32-20,0.9,0.1,5,50,5,RCbssEff,4.5234,1,363
random-32-32-20,0.9,0.1,5,50,5,IDP,4.58388,1,363
random-32-32-20,0.9,0.1,5,50,5,IRC,4.42229,1,390
random-32-32-20,0.9,0.1,5,50,6,RCbssEff,5.1917,1,337
random-32-32-20,0.9,0.1,5,50,6,IDP,5.22361,1,337
random-32-32-20,0.9,0.1,5,50,6,IRC,5.06329,1,365
random-32-32-20,0.9,0.1,5,50,7,RCbssEff,5.22449,1,304
random-32-32-20,0.9,0.1,5,50,7,IDP,6.47943,1,304
random-32-32-20,0.9,0.1,5,50,7,IRC,5.11501,1,316
random-32-32-20,0.9,0.1,5,50,8,RCbssEff,5.28175,1,382
random-32-32-20,0.9,0.1,5,50,8,IDP,5.29584,1,382
random-32-32-20,0.9,0.1,5,50,8,IRC,5.18591,1,415
random-32-32-20,0.9,0.1,5,50,9,RCbssEff,5.86874,1,371
random-32-32-20,0.9,0.1,5,50,9,IDP,5.73683,1,371
random-32-32-20,0.9,0.1,5,50,9,IRC,5.52596,1,389
random-32-32-20,0.9,0.1,5,50,10,RCbssEff,5.43768,1,354
random-32-32-20,0.9,0.1,5,50,10,IDP,5.43334,1,354
random-32-32-20,0.9,0.1,5,50,10,IRC,5.22615,1,391
random-32-32-20,0.9,0.1,5,50,11,RCbssEff,5.5219,1,344
random-32-32-20,0.9,0.1,5,50,11,IDP,5.28257,1,344
random-32-32-20,0.9,0.1,5,50,11,IRC,5.1932,1,379
random-32-32-20,0.9,0.1,5,50,12,RCbssEff,5.57619,1,373
random-32-32-20,0.9,0.1,5,50,12,IDP,6.072,1,373
random-32-32-20,0.9,0.1,5,50,12,IRC,5.37829,1,394
random-32-32-20,0.9,0.1,5,50,13,RCbssEff,4.88098,1,337
random-32-32-20,0.9,0.1,5,50,13,IDP,4.89417,1,337
random-32-32-20,0.9,0.1,5,50,13,IRC,4.94725,1,357
random-32-32-20,0.9,0.1,5,50,14,RCbssEff,5.49122,1,335
random-32-32-20,0.9,0.1,5,50,14,IDP,5.3032,1,335
random-32-32-20,0.9,0.1,5,50,14,IRC,5.22249,1,369
random-32-32-20,0.9,0.1,5,50,15,RCbssEff,5.60231,1,368
random-32-32-20,0.9,0.1,5,50,15,IDP,5.5157,1,368
random-32-32-20,0.9,0.1,5,50,15,IRC,5.07386,1,396
random-32-32-20,0.9,0.1,5,50,16,RCbssEff,5.25573,1,359
random-32-32-20,0.9,0.1,5,50,16,IDP,5.19902,1,359
random-32-32-20,0.9,0.1,5,50,16,IRC,5.03691,1,387
random-32-32-20,0.9,0.1,5,50,17,RCbssEff,5.48455,1,349
random-32-32-20,0.9,0.1,5,50,17,IDP,5.50507,1,349
random-32-32-20,0.9,0.1,5,50,17,IRC,5.34432,1,389
random-32-32-20,0.9,0.1,5,50,18,RCbssEff,4.9643,1,337
random-32-32-20,0.9,0.1,5,50,18,IDP,4.91106,1,337
random-32-32-20,0.9,0.1,5,50,18,IRC,4.78996,1,354
random-32-32-20,0.9,0.1,5,50,19,RCbssEff,5.32669,1,350
random-32-32-20,0.9,0.1,5,50,19,IDP,5.3308,1,350
random-32-32-20,0.9,0.1,5,50,19,IRC,4.79938,1,381
random-32-32-20,0.9,0.1,5,50,20,RCbssEff,5.38921,1,368
random-32-32-20,0.9,0.1,5,50,20,IDP,5.33157,1,368
random-32-32-20,0.9,0.1,5,50,20,IRC,5.21749,1,400
random-32-32-20,0.9,0.1,15,50,1,RCbssEff,5.47877,1,301
random-32-32-20,0.9,0.1,15,50,1,IDP,5.40776,1,301
random-32-32-20,0.9,0.1,15,50,1,IRC,6.20531,1,329
random-32-32-20,0.9,0.1,15,50,2,RCbssEff,7.09205,1,320
random-32-32-20,0.9,0.1,15,50,2,IDP,6.34939,1,320
random-32-32-20,0.9,0.1,15,50,2,IRC,6.15114,1,334
random-32-32-20,0.9,0.1,15,50,3,RCbssEff,6.17825,1,297
random-32-32-20,0.9,0.1,15,50,3,IDP,6.06959,1,297
random-32-32-20,0.9,0.1,15,50,3,IRC,6.07203,1,313
random-32-32-20,0.9,0.1,15,50,4,RCbssEff,6.84273,1,291
random-32-32-20,0.9,0.1,15,50,4,IDP,5.88783,1,291
random-32-32-20,0.9,0.1,15,50,4,IRC,5.70292,1,328
random-32-32-20,0.9,0.1,15,50,5,RCbssEff,5.96021,1,318
random-32-32-20,0.9,0.1,15,50,5,IDP,5.63217,1,318
random-32-32-20,0.9,0.1,15,50,5,IRC,5.65474,1,337
random-32-32-20,0.9,0.1,15,50,6,RCbssEff,5.58637,1,300
random-32-32-20,0.9,0.1,15,50,6,IDP,5.89534,1,300
random-32-32-20,0.9,0.1,15,50,6,IRC,5.51153,1,325
random-32-32-20,0.9,0.1,15,50,7,RCbssEff,5.35476,1,260
random-32-32-20,0.9,0.1,15,50,7,IDP,5.39148,1,260
random-32-32-20,0.9,0.1,15,50,7,IRC,5.40625,1,274
random-32-32-20,0.9,0.1,15,50,8,RCbssEff,5.56998,1,329
random-32-32-20,0.9,0.1,15,50,8,IDP,5.64257,1,329
random-32-32-20,0.9,0.1,15,50,8,IRC,5.57413,1,358
random-32-32-20,0.9,0.1,15,50,9,RCbssEff,5.78698,1,326
random-32-32-20,0.9,0.1,15,50,9,IDP,5.747,1,326
random-32-32-20,0.9,0.1,15,50,9,IRC,5.70348,1,338
random-32-32-20,0.9,0.1,15,50,10,RCbssEff,6.13045,1,318
random-32-32-20,0.9,0.1,15,50,10,IDP,6.10675,1,318
random-32-32-20,0.9,0.1,15,50,10,IRC,6.06736,1,355
random-32-32-20,0.9,0.1,15,50,11,RCbssEff,5.81821,1,295
random-32-32-20,0.9,0.1,15,50,11,IDP,5.79298,1,295
random-32-32-20,0.9,0.1,15,50,11,IRC,5.71292,1,326
random-32-32-20,0.9,0.1,15,50,12,RCbssEff,6.1283,1,312
random-32-32-20,0.9,0.1,15,50,12,IDP,5.89412,1,312
random-32-32-20,0.9,0.1,15,50,12,IRC,5.84921,1,328
random-32-32-20,0.9,0.1,15,50,13,RCbssEff,5.66489,1,272
random-32-32-20,0.9,0.1,15,50,13,IDP,5.66262,1,272
random-32-32-20,0.9,0.1,15,50,13,IRC,5.73457,1,294
random-32-32-20,0.9,0.1,15,50,14,RCbssEff,5.19666,1,267
random-32-32-20,0.9,0.1,15,50,14,IDP,5.21673,1,267
random-32-32-20,0.9,0.1,15,50,14,IRC,5.18514,1,292
random-32-32-20,0.9,0.1,15,50,15,RCbssEff,5.70347,1,320
random-32-32-20,0.9,0.1,15,50,15,IDP,5.68815,1,320
random-32-32-20,0.9,0.1,15,50,15,IRC,5.62638,1,337
random-32-32-20,0.9,0.1,15,50,16,RCbssEff,5.71503,1,315
random-32-32-20,0.9,0.1,15,50,16,IDP,5.81561,1,315
random-32-32-20,0.9,0.1,15,50,16,IRC,5.65388,1,336
random-32-32-20,0.9,0.1,15,50,17,RCbssEff,5.97722,1,311
random-32-32-20,0.9,0.1,15,50,17,IDP,5.99141,1,311
random-32-32-20,0.9,0.1,15,50,17,IRC,5.87018,1,334
random-32-32-20,0.9,0.1,15,50,18,RCbssEff,5.78831,1,287
random-32-32-20,0.9,0.1,15,50,18,IDP,5.79989,1,287
random-32-32-20,0.9,0.1,15,50,18,IRC,5.75487,1,305
random-32-32-20,0.9,0.1,15,50,19,RCbssEff,5.35622,1,290
random-32-32-20,0.9,0.1,15,50,19,IDP,5.33304,1,290
random-32-32-20,0.9,0.1,15,50,19,IRC,5.287,1,311
random-32-32-20,0.9,0.1,15,50,20,RCbssEff,5.96639,1,294
random-32-32-20,0.9,0.1,15,50,20,IDP,5.93017,1,294
random-32-32-20,0.9,0.1,15,50,20,IRC,6.54959,1,316
random-32-32-20,0.9,0.1,20,50,1,RCbssEff,5.68677,1,275
random-32-32-20,0.9,0.1,20,50,1,IDP,5.70521,1,275
random-32-32-20,0.9,0.1,20,50,1,IRC,5.63484,1,295
random-32-32-20,0.9,0.1,20,50,2,RCbssEff,5.92113,1,297
random-32-32-20,0.9,0.1,20,50,2,IDP,5.88743,1,297
random-32-32-20,0.9,0.1,20,50,2,IRC,5.8946,1,309
random-32-32-20,0.9,0.1,20,50,3,RCbssEff,6.03381,1,275
random-32-32-20,0.9,0.1,20,50,3,IDP,6.0398,1,275
random-32-32-20,0.9,0.1,20,50,3,IRC,5.9407,1,292
random-32-32-20,0.9,0.1,20,50,4,RCbssEff,6.63326,1,275
random-32-32-20,0.9,0.1,20,50,4,IDP,6.61402,1,275
random-32-32-20,0.9,0.1,20,50,4,IRC,6.57667,1,307
random-32-32-20,0.9,0.1,20,50,5,RCbssEff,5.8638,1,290
random-32-32-20,0.9,0.1,20,50,5,IDP,5.90092,1,290
random-32-32-20,0.9,0.1,20,50,5,IRC,5.81207,1,310
random-32-32-20,0.9,0.1,20,50,6,RCbssEff,6.18565,1,287
random-32-32-20,0.9,0.1,20,50,6,IDP,6.12976,1,287
random-32-32-20,0.9,0.1,20,50,6,IRC,6.51104,1,315
random-32-32-20,0.9,0.1,20,50,7,RCbssEff,6.47223,1,245
random-32-32-20,0.9,0.1,20,50,7,IDP,6.44041,1,245
random-32-32-20,0.9,0.1,20,50,7,IRC,6.40878,1,258
random-32-32-20,0.9,0.1,20,50,8,RCbssEff,5.11335,1,308
random-32-32-20,0.9,0.1,20,50,8,IDP,5.16432,1,308
random-32-32-20,0.9,0.1,20,50,8,IRC,5.10674,1,337
random-32-32-20,0.9,0.1,20,50,9,RCbssEff,6.1768,1,305
random-32-32-20,0.9,0.1,20,50,9,IDP,6.10293,1,305
random-32-32-20,0.9,0.1,20,50,9,IRC,6.08664,1,319
random-32-32-20,0.9,0.1,20,50,10,RCbssEff,6.09682,1,300
random-32-32-20,0.9,0.1,20,50,10,IDP,6.03972,1,300
random-32-32-20,0.9,0.1,20,50,10,IRC,6.0007,1,323
random-32-32-20,0.9,0.1,20,50,11,RCbssEff,5.93629,1,280
random-32-32-20,0.9,0.1,20,50,11,IDP,5.96176,1,280
random-32-32-20,0.9,0.1,20,50,11,IRC,5.88474,1,308
random-32-32-20,0.9,0.1,20,50,12,RCbssEff,5.71015,1,299
random-32-32-20,0.9,0.1,20,50,12,IDP,5.6911,1,299
random-32-32-20,0.9,0.1,20,50,12,IRC,5.69322,1,306
random-32-32-20,0.9,0.1,20,50,13,RCbssEff,6.03587,1,263
random-32-32-20,0.9,0.1,20,50,13,IDP,5.98391,1,263
random-32-32-20,0.9,0.1,20,50,13,IRC,5.9252,1,288
random-32-32-20,0.9,0.1,20,50,14,RCbssEff,5.96171,1,262
random-32-32-20,0.9,0.1,20,50,14,IDP,5.94929,1,262
random-32-32-20,0.9,0.1,20,50,14,IRC,5.97128,1,285
random-32-32-20,0.9,0.1,20,50,15,RCbssEff,,,
random-32-32-20,0.9,0.1,20,50,15,IDP,,,
random-32-32-20,0.9,0.1,20,50,15,IRC,7.79004,1,327
random-32-32-20,0.9,0.1,20,50,16,RCbssEff,6.41373,1,297
random-32-32-20,0.9,0.1,20,50,16,IDP,6.41098,1,297
random-32-32-20,0.9,0.1,20,50,16,IRC,6.34774,1,317
random-32-32-20,0.9,0.1,20,50,17,RCbssEff,5.79924,1,291
random-32-32-20,0.9,0.1,20,50,17,IDP,7.01598,1,291
random-32-32-20,0.9,0.1,20,50,17,IRC,5.80003,1,318
random-32-32-20,0.9,0.1,20,50,18,RCbssEff,7.94952,1,266
random-32-32-20,0.9,0.1,20,50,18,IDP,5.99519,1,266
random-32-32-20,0.9,0.1,20,50,18,IRC,5.98616,1,276
random-32-32-20,0.9,0.1,20,50,19,RCbssEff,6.26834,1,275
random-32-32-20,0.9,0.1,20,50,19,IDP,6.02747,1,275
random-32-32-20,0.9,0.1,20,50,19,IRC,5.84685,1,295
random-32-32-20,0.9,0.1,20,50,20,RCbssEff,6.19793,1,280
random-32-32-20,0.9,0.1,20,50,20,IDP,6.26697,1,280
random-32-32-20,0.9,0.1,20,50,20,IRC,6.17694,1,306
random-32-32-20,0.9,0.3,10,10,1,RCbssEff,0.69078,1,132
random-32-32-20,0.9,0.3,10,10,1,IDP,0.67423,1,132
random-32-32-20,0.9,0.3,10,10,1,IRC,0.67372,1,145
random-32-32-20,0.9,0.3,10,10,2,RCbssEff,0.7197,1,134
random-32-32-20,0.9,0.3,10,10,2,IDP,0.73711,1,134
random-32-32-20,0.9,0.3,10,10,2,IRC,0.73684,1,142
random-32-32-20,0.9,0.3,10,10,3,RCbssEff,0.71243,1,111
random-32-32-20,0.9,0.3,10,10,3,IDP,0.72314,1,111
random-32-32-20,0.9,0.3,10,10,3,IRC,0.97267,1,114
random-32-32-20,0.9,0.3,10,10,4,RCbssEff,0.81237,1,167
random-32-32-20,0.9,0.3,10,10,4,IDP,0.77543,1,167
random-32-32-20,0.9,0.3,10,10,4,IRC,0.74974,1,188
random-32-32-20,0.9,0.3,10,10,5,RCbssEff,0.70141,1,160
random-32-32-20,0.9,0.3,10,10,5,IDP,0.71947,1,160
random-32-32-20,0.9,0.3,10,10,5,IRC,0.7452,1,176
random-32-32-20,0.9,0.3,10,10,6,RCbssEff,7.78696,2,166
random-32-32-20,0.9,0.3,10,10,6,IDP,1.45506,2,165
random-32-32-20,0.9,0.3,10,10,6,IRC,0.74271,1,176
random-32-32-20,0.9,0.3,10,10,7,RCbssEff,0.72989,1,126
random-32-32-20,0.9,0.3,10,10,7,IDP,0.69795,1,126
random-32-32-20,0.9,0.3,10,10,7,IRC,0.75491,1,135
random-32-32-20,0.9,0.3,10,10,8,RCbssEff,0.73065,1,145
random-32-32-20,0.9,0.3,10,10,8,IDP,0.75885,1,145
random-32-32-20,0.9,0.3,10,10,8,IRC,0.74355,1,157
random-32-32-20,0.9,0.3,10,10,9,RCbssEff,0.7356,1,128
random-32-32-20,0.9,0.3,10,10,9,IDP,0.71269,1,128
random-32-32-20,0.9,0.3,10,10,9,IRC,0.69138,1,135
random-32-32-20,0.9,0.3,10,10,10,RCbssEff,0.68678,1,130
random-32-32-20,0.9,0.3,10,10,10,IDP,0.71731,1,130
random-32-32-20,0.9,0.3,10,10,10,IRC,0.70972,1,153
random-32-32-20,0.9,0.3,10,10,11,RCbssEff,0.72032,1,126
random-32-32-20,0.9,0.3,10,10,11,IDP,0.70507,1,126
random-32-32-20,0.9,0.3,10,10,11,IRC,0.72568,1,130
random-32-32-20,0.9,0.3,10,10,12,RCbssEff,0.7242,1,157
random-32-32-20,0.9,0.3,10,10,12,IDP,0.94142,1,157
random-32-32-20,0.9,0.3,10,10,12,IRC,0.74439,1,165
random-32-32-20,0.9,0.3,10,10,13,RCbssEff,0.71117,1,139
random-32-32-20,0.9,0.3,10,10,13,IDP,0.70141,1,139
random-32-32-20,0.9,0.3,10,10,13,IRC,0.74862,1,155
random-32-32-20,0.9,0.3,10,10,14,RCbssEff,0.73541,1,117
random-32-32-20,0.9,0.3,10,10,14,IDP,0.71928,1,117
random-32-32-20,0.9,0.3,10,10,14,IRC,1.0074,1,122
random-32-32-20,0.9,0.3,10,10,15,RCbssEff,0.73032,1,161
random-32-32-20,0.9,0.3,10,10,15,IDP,0.73597,1,161
random-32-32-20,0.9,0.3,10,10,15,IRC,0.74636,1,172
random-32-32-20,0.9,0.3,10,10,16,RCbssEff,4.92154,1,158
random-32-32-20,0.9,0.3,10,10,16,IDP,0.71164,1,158
random-32-32-20,0.9,0.3,10,10,16,IRC,0.72985,1,172
random-32-32-20,0.9,0.3,10,10,17,RCbssEff,0.74865,1,117
random-32-32-20,0.9,0.3,10,10,17,IDP,0.73127,1,117
random-32-32-20,0.9,0.3,10,10,17,IRC,0.72606,1,129
random-32-32-20,0.9,0.3,10,10,18,RCbssEff,0.74142,1,133
random-32-32-20,0.9,0.3,10,10,18,IDP,0.69029,1,133
random-32-32-20,0.9,0.3,10,10,18,IRC,0.76316,1,146
random-32-32-20,0.9,0.3,10,10,19,RCbssEff,0.74307,1,153
random-32-32-20,0.9,0.3,10,10,19,IDP,0.96533,1,153
random-32-32-20,0.9,0.3,10,10,19,IRC,0.70403,1,189
random-32-32-20,0.9,0.3,10,10,20,RCbssEff,0.75282,1,140
random-32-32-20,0.9,0.3,10,10,20,IDP,0.73567,1,140
random-32-32-20,0.9,0.3,10,10,20,IRC,0.75226,1,158
random-32-32-20,0.9,0.3,10,20,1,RCbssEff,1.32903,1,219
random-32-32-20,0.9,0.3,10,20,1,IDP,1.32888,1,219
random-32-32-20,0.9,0.3,10,20,1,IRC,1.34484,1,247
random-32-32-20,0.9,0.3,10,20,2,RCbssEff,1.44422,1,232
random-32-32-20,0.9,0.3,10,20,2,IDP,1.48655,1,232
random-32-32-20,0.9,0.3,10,20,2,IRC,1.42095,1,247
random-32-32-20,0.9,0.3,10,20,3,RCbssEff,1.26534,1,189
random-32-32-20,0.9,0.3,10,20,3,IDP,1.25173,1,189
random-32-32-20,0.9,0.3,10,20,3,IRC,1.51346,1,192
random-32-32-20,0.9,0.3,10,20,4,RCbssEff,1.36012,1,226
random-32-32-20,0.9,0.3,10,20,4,IDP,1.34203,1,226
random-32-32-20,0.9,0.3,10,20,4,IRC,1.39662,1,246
random-32-32-20,0.9,0.3,10,20,5,RCbssEff,1.30883,1,283
random-32-32-20,0.9,0.3,10,20,5,IDP,1.33098,1,283
random-32-32-20,0.9,0.3,10,20,5,IRC,1.29819,1,297
random-32-32-20,0.9,0.3,10,20,6,RCbssEff,1.36366,1,263
random-32-32-20,0.9,0.3,10,20,6,IDP,1.36615,1,263
random-32-32-20,0.9,0.3,10,20,6,IRC,1.34764,1,292
random-32-32-20,0.9,0.3,10,20,7,RCbssEff,1.38227,1,213
random-32-32-20,0.9,0.3,10,20,7,IDP,1.37809,1,213
random-32-32-20,0.9,0.3,10,20,7,IRC,1.37106,1,225
random-32-32-20,0.9,0.3,10,20,8,RCbssEff,1.42061,1,231
random-32-32-20,0.9,0.3,10,20,8,IDP,1.41851,1,231
random-32-32-20,0.9,0.3,10,20,8,IRC,1.42229,1,246
random-32-32-20,0.9,0.3,10,20,9,RCbssEff,1.32713,1,212
random-32-32-20,0.9,0.3,10,20,9,IDP,1.35018,1,212
random-32-32-20,0.9,0.3,10,20,9,IRC,1.32582,1,223
random-32-32-20,0.9,0.3,10,20,10,RCbssEff,1.43439,1,220
random-32-32-20,0.9,0.3,10,20,10,IDP,1.459,1,220
random-32-32-20,0.9,0.3,10,20,10,IRC,1.44102,1,239
random-32-32-20,0.9,0.3,10,20,11,RCbssEff,1.35958,1,206
random-32-32-20,0.9,0.3,10,20,11,IDP,1.3798,1,206
random-32-32-20,0.9,0.3,10,20,11,IRC,1.33369,1,221
random-32-32-20,0.9,0.3,10,20,12,RCbssEff,1.61164,1,241
random-32-32-20,0.9,0.3,10,20,12,IDP,1.41079,1,241
random-32-32-20,0.9,0.3,10,20,12,IRC,1.34979,1,257
random-32-32-20,0.9,0.3,10,20,13,RCbssEff,1.21585,1,197
random-32-32-20,0.9,0.3,10,20,13,IDP,1.24677,1,197
random-32-32-20,0.9,0.3,10,20,13,IRC,1.1971,1,216
random-32-32-20,0.9,0.3,10,20,14,RCbssEff,1.50481,1,191
random-32-32-20,0.9,0.3,10,20,14,IDP,1.37266,1,191
random-32-32-20,0.9,0.3,10,20,14,IRC,1.36606,1,212
random-32-32-20,0.9,0.3,10,20,15,RCbssEff,1.44705,1,267
random-32-32-20,0.9,0.3,10,20,15,IDP,1.63275,1,267
random-32-32-20,0.9,0.3,10,20,15,IRC,1.45118,1,283
random-32-32-20,0.9,0.3,10,20,16,RCbssEff,1.36556,1,262
random-32-32-20,0.9,0.3,10,20,16,IDP,1.39918,1,262
random-32-32-20,0.9,0.3,10,20,16,IRC,1.32898,1,287
random-32-32-20,0.9,0.3,10,20,17,RCbssEff,1.49971,1,227
random-32-32-20,0.9,0.3,10,20,17,IDP,1.51446,1,227
random-32-32-20,0.9,0.3,10,20,17,IRC,1.45887,1,241
random-32-32-20,0.9,0.3,10,20,18,RCbssEff,1.35361,1,200
random-32-32-20,0.9,0.3,10,20,18,IDP,1.33438,1,200
random-32-32-20,0.9,0.3,10,20,18,IRC,1.3338,1,227
random-32-32-20,0.9,0.3,10,20,19,RCbssEff,1.27369,1,232
random-32-32-20,0.9,0.3,10,20,19,IDP,1.30205,1,232
random-32-32-20,0.9,0.3,10,20,19,IRC,1.2919,1,246
random-32-32-20,0.9,0.3,10,20,20,RCbssEff,1.36193,1,257
random-32-32-20,0.9,0.3,10,20,20,IDP,1.37483,1,257
random-32-32-20,0.9,0.3,10,20,20,IRC,1.31847,1,280
random-32-32-20,0.9,0.3,10,30,1,RCbssEff,2.47137,1,305
random-32-32-20,0.9,0.3,10,30,1,IDP,2.31819,1,305
random-32-32-20,0.9,0.3,10,30,1,IRC,2.36217,1,327
random-32-32-20,0.9,0.3,10,30,2,RCbssEff,3.07118,1,339
random-32-32-20,0.9,0.3,10,30,2,IDP,2.67197,1,339
random-32-32-20,0.9,0.3,10,30,2,IRC,2.63466,1,355
random-32-32-20,0.9,0.3,10,30,3,RCbssEff,2.27897,1,299
random-32-32-20,0.9,0.3,10,30,3,IDP,2.26715,1,299
random-32-32-20,0.9,0.3,10,30,3,IRC,2.23572,1,317
random-32-32-20,0.9,0.3,10,30,4,RCbssEff,2.48869,1,311
random-32-32-20,0.9,0.3,10,30,4,IDP,2.44655,1,311
random-32-32-20,0.9,0.3,10,30,4,IRC,2.43419,1,334
random-32-32-20,0.9,0.3,10,30,5,RCbssEff,2.10584,1,344
random-32-32-20,0.9,0.3,10,30,5,IDP,2.10663,1,344
random-32-32-20,0.9,0.3,10,30,5,IRC,2.12137,1,368
random-32-32-20,0.9,0.3,10,30,6,RCbssEff,3.13762,1,314
random-32-32-20,0.9,0.3,10,30,6,IDP,2.34542,1,314
random-32-32-20,0.9,0.3,10,30,6,IRC,2.93908,1,339
random-32-32-20,0.9,0.3,10,30,7,RCbssEff,2.9515,1,271
random-32-32-20,0.9,0.3,10,30,7,IDP,2.8462,1,271
random-32-32-20,0.9,0.3,10,30,7,IRC,2.44518,1,304
random-32-32-20,0.9,0.3,10,30,8,RCbssEff,2.5304,1,336
random-32-32-20,0.9,0.3,10,30,8,IDP,2.52174,1,336
random-32-32-20,0.9,0.3,10,30,8,IRC,2.50994,1,373
random-32-32-20,0.9,0.3,10,30,9,RCbssEff,2.36844,1,288
random-32-32-20,0.9,0.3,10,30,9,IDP,2.39655,1,288
random-32-32-20,0.9,0.3,10,30,9,IRC,2.3482,1,311
random-32-32-20,0.9,0.3,10,30,10,RCbssEff,2.14669,1,300
random-32-32-20,0.9,0.3,10,30,10,IDP,2.1686,1,300
random-32-32-20,0.9,0.3,10,30,10,IRC,2.11852,1,329
random-32-32-20,0.9,0.3,10,30,11,RCbssEff,2.48782,1,265
random-32-32-20,0.9,0.3,10,30,11,IDP,2.4725,1,265
random-32-32-20,0.9,0.3,10,30,11,IRC,2.42935,1,294
random-32-32-20,0.9,0.3,10,30,12,RCbssEff,2.23728,1,304
random-32-32-20,0.9,0.3,10,30,12,IDP,2.24202,1,304
random-32-32-20,0.9,0.3,10,30,12,IRC,2.23325,1,323
random-32-32-20,0.9,0.3,10,30,13,RCbssEff,2.10615,1,271
random-32-32-20,0.9,0.3,10,30,13,IDP,2.1215,1,271
random-32-32-20,0.9,0.3,10,30,13,IRC,2.18432,1,310
random-32-32-20,0.9,0.3,10,30,14,RCbssEff,2.33262,1,283
random-32-32-20,0.9,0.3,10,30,14,IDP,2.32651,1,283
random-32-32-20,0.9,0.3,10,30,14,IRC,2.29128,1,313
random-32-32-20,0.9,0.3,10,30,15,RCbssEff,,,
random-32-32-20,0.9,0.3,10,30,15,IDP,2.53854,1,351
random-32-32-20,0.9,0.3,10,30,15,IRC,2.53031,1,374
random-32-32-20,0.9,0.3,10,30,16,RCbssEff,2.39519,1,324
random-32-32-20,0.9,0.3,10,30,16,IDP,2.41913,1,324
